customer_id,name,age,income,loan_amount,emi_amount,join_date,is_delinquent
382,Jeffrey Potts,41,96030.39,287005.88,4783.43,2024-05-15,1
383,Stacey Arias,54,77751.21,207568.24,3459.47,2024-07-29,1
384,Jonathan Young,34,46855.22,141447.95,2357.47,2024-03-21,1
385,Alfred Galvan,59,39219.42,95944.05,1599.07,2025-01-09,1
386,Gabriela Thomas,36,86965.3,288761.45,4812.69,2024-03-04,1
387,Ronald Horton,32,52598.06,146091.55,2434.86,2024-04-12,1
388,Julie Gilbert,52,85525.44,315723.36,5262.06,2025-02-04,1
389,David Conley,29,87179.7,277141.03,4619.02,2024-09-19,1
390,Lisa Henderson,41,62193.72,202817.46,3380.29,2024-12-16,1
391,Eric Williams,28,75743.29,206959.63,3449.33,2024-07-31,1
392,Lisa Brown,27,69771.14,278266.29,4637.77,2025-01-08,1
393,Linda Smith,24,57030.7,208654.75,3477.58,2024-09-06,1
394,Michelle Carter,33,85284.72,236226.08,3937.1,2024-02-19,1
395,Cynthia Butler,40,50228.73,138533.7,2308.89,2024-11-03,1
396,Kelly Ward,53,67842.53,184066.96,3067.78,2024-09-10,1
397,Rachel Romero,39,104475.16,308377.82,5139.63,2024-02-26,1
398,John Reid,24,40331.68,145162.69,2419.38,2024-07-12,1
399,Alan Kramer,50,57365.98,150309.8,2505.16,2024-07-01,1
400,Matthew Garcia,28,39829.72,112117.26,1868.62,2024-10-01,1
401,Evelyn Williams,52,76365.69,224868.95,3747.82,2024-09-18,1
402,Marvin Greer,58,76968.79,220332.88,3672.21,2024-11-10,1
403,Michael Welch,41,41613.52,94371.66,1572.86,2024-12-30,1
404,Mike Acevedo,53,106573.01,338230.9,5637.18,2024-03-04,1
405,Andrew Gonzalez,55,53858.17,163637.71,2727.3,2024-03-06,1
406,Eric Sanders,55,76180.21,227073.84,3784.56,2024-12-31,1
407,Dawn Mullins,33,68996.76,246095.81,4101.6,2024-05-03,1
408,Scott Williams,42,49912.66,92717.27,1545.29,2024-10-30,1
409,Caleb Richardson,29,50616.56,161866.79,2697.78,2025-01-29,1
410,Jeremiah Huber,35,84854.83,189208.51,3153.48,2024-06-29,1
411,Kathleen Jimenez,35,59616.69,213807.18,3563.45,2025-02-11,1
412,Debra Miller,23,26483.6,82565.27,1376.09,2024-08-01,1
413,Lance Short,46,64023.25,169225.72,2820.43,2024-09-17,1
414,Brian Murphy,33,40579.78,145292.39,2421.54,2024-06-12,1
415,Lance Simmons,24,36661.52,104991.33,1749.86,2024-11-12,1
416,Jeremy Acosta,50,31219.88,83391.85,1389.86,2025-02-07,1
417,Zachary Hill,22,74944.0,206329.95,3438.83,2024-12-22,1
418,Angela Walsh,33,92846.25,220049.33,3667.49,2024-07-09,1
419,Nicole Moore,41,47424.19,154618.61,2576.98,2024-03-02,1
420,Lawrence Harrington,58,81068.15,178125.23,2968.75,2024-03-03,1
421,David Brewer,49,82420.33,254586.34,4243.11,2024-07-08,1
422,Keith Jacobs,41,62608.62,221929.92,3698.83,2024-11-08,1
423,Jacob Wallace,58,58925.98,175681.26,2928.02,2024-03-19,1
424,Kendra Sanders,26,58036.26,144076.33,2401.27,2024-10-28,1
425,Tyler Johnson,33,62864.07,160474.27,2674.57,2024-05-01,1
426,Mr. Justin Green III,52,62090.14,200319.4,3338.66,2024-08-10,1
427,Logan Benson,44,62220.48,134573.64,2242.89,2024-08-27,1
428,Chad Jones,37,46932.99,150265.12,2504.42,2024-04-26,1
429,Jill Miller,29,60957.84,186548.97,3109.15,2024-11-09,1
430,Victoria Contreras,26,50643.47,200397.0,3339.95,2024-11-20,1
431,Joshua Vance,39,58457.34,174588.86,2909.81,2025-01-14,1
432,Michael Graves,33,74444.48,234783.77,3913.06,2024-04-26,1
433,Katie Martinez,25,62974.34,180748.77,3012.48,2024-05-07,1
434,Cynthia Snyder,37,43850.09,146205.14,2436.75,2024-07-08,1
435,Jackie Lara,47,67589.1,236235.85,3937.26,2024-09-20,1
436,Stephen Jones,27,45149.61,125515.75,2091.93,2024-07-22,1
437,Dr. Kelly Hammond DVM,46,72037.06,201764.25,3362.74,2024-03-18,1
438,Evan Jones,34,64820.36,208135.61,3468.93,2024-08-17,1
439,Haley Humphrey,55,50934.92,144484.44,2408.07,2024-12-18,1
440,Laurie Saunders,59,34728.22,87971.4,1466.19,2024-04-09,1
441,Thomas Brown,34,73522.12,215461.62,3591.03,2024-04-07,1
442,Elizabeth Martin,32,55536.55,204810.66,3413.51,2025-02-16,1
443,Hannah Everett,28,37963.81,96823.63,1613.73,2025-01-31,1
444,Blake Gonzalez,42,40829.66,88932.29,1482.2,2024-09-19,1
445,Mario Mendez,54,73122.52,140505.63,2341.76,2024-03-26,1
446,Caroline David,59,50415.57,117894.55,1964.91,2024-04-18,1
447,Marcus Winters,35,62545.41,165741.71,2762.36,2024-06-29,1
448,Kristy Bryan,24,49677.74,204981.18,3416.35,2024-03-01,1
449,Travis Wise,23,69335.95,210032.51,3500.54,2024-05-31,1
450,Pamela Butler,47,53186.34,159028.87,2650.48,2024-10-24,1
451,Stephen Gardner,57,35539.9,109657.85,1827.63,2024-10-25,1
452,Karen Ballard,27,80764.09,265064.07,4417.73,2024-11-11,1
453,Jesse Barker,42,72823.51,254132.6,4235.54,2024-04-20,1
454,John Harris,46,71383.93,224188.06,3736.47,2024-10-11,1
455,Scott Flores,25,42199.54,158896.72,2648.28,2025-01-18,1
456,James Hodges,55,57166.55,187308.3,3121.8,2024-09-05,1
457,Emma Owens,48,65856.04,161016.76,2683.61,2024-06-01,1
458,Charles Williams,29,60866.93,206024.14,3433.74,2024-07-17,1
459,Jennifer Estes,39,73774.75,163392.61,2723.21,2025-02-03,1
460,Garrett Lane,47,64743.0,192079.84,3201.33,2024-06-19,1
461,Christopher Ferrell,52,57985.98,169341.56,2822.36,2024-08-18,1
462,Mr. Alexander Landry MD,52,64939.74,207639.16,3460.65,2024-05-22,1
463,Harry Williams,57,50979.49,161089.63,2684.83,2024-08-29,1
464,Sarah Chambers,22,47660.68,139399.34,2323.32,2024-06-08,1
465,Sarah Jordan,34,67155.06,125012.08,2083.53,2025-01-26,1
466,Jacob Powell,43,78092.3,249269.51,4154.49,2024-03-07,1
467,Kelly Lee,36,79879.04,256492.12,4274.87,2024-09-20,1
468,James Cole,29,38960.92,150965.32,2516.09,2024-09-19,1
469,William Becker,48,64751.13,243129.57,4052.16,2024-04-05,1
470,Brent Brooks,40,49223.89,169697.5,2828.29,2024-06-29,1
471,Holly Thomas,46,66533.34,229282.66,3821.38,2024-10-09,1
472,Kathryn Williams,54,63592.16,165911.38,2765.19,2024-04-12,1
473,Regina Stone,56,42868.1,123238.96,2053.98,2024-04-16,1
474,Kaylee Murphy,42,58796.11,208528.37,3475.47,2024-10-14,1
475,James Jensen,53,78368.77,298718.11,4978.64,2025-01-11,1
476,George Clayton,34,40103.69,135404.14,2256.74,2024-09-12,1
477,Justin Wells Jr.,23,58675.77,251710.53,4195.18,2024-06-26,1
478,Veronica Silva,39,70004.71,155776.89,2596.28,2024-12-24,1
479,Shelby Soto,32,38465.72,78602.65,1310.04,2024-10-07,1
480,Walter Patton,53,64540.28,176383.8,2939.73,2024-12-16,1
481,Crystal Williams,58,54313.08,157410.7,2623.51,2024-08-23,1
482,Mark Harvey,25,43488.31,114998.34,1916.64,2025-01-10,1
483,Roberto Allen,26,78578.25,227290.24,3788.17,2024-09-28,1
484,Ashley Smith,29,62942.51,169885.38,2831.42,2024-06-19,1
485,Jason Harris,24,64963.2,221963.95,3699.4,2024-08-31,1
486,Tami Salas,56,37506.19,87583.64,1459.73,2024-11-30,1
487,Michele Stone,29,56092.52,216708.79,3611.81,2024-09-23,1
488,Matthew Fox,26,47625.47,146720.73,2445.35,2024-06-19,1
489,Julia Patel,37,68081.34,172903.67,2881.73,2024-09-18,1
490,Raymond Le,37,36659.9,76584.28,1276.4,2024-10-25,1
491,Deborah Washington,51,59699.72,190549.92,3175.83,2024-05-24,1
492,Edwin David,26,51991.36,119394.41,1989.91,2024-06-13,1
493,Michele Vaughn,22,72979.75,246821.02,4113.68,2024-08-26,1
494,Gregory Peck,27,61127.81,220886.87,3681.45,2024-12-23,1
495,Donna Berry,53,72199.45,191822.42,3197.04,2024-09-16,1
496,William Cardenas,59,62003.11,181282.53,3021.38,2024-12-15,1
497,Donna Roberts,23,55637.91,155568.52,2592.81,2024-11-22,1
498,Thomas Douglas,30,36953.22,88860.51,1481.01,2024-12-05,1
499,Dale Ryan,44,79651.1,240513.02,4008.55,2025-02-15,1
500,Denise Rodriguez,36,66735.16,182503.72,3041.73,2024-12-02,0
501,Dana Santiago,56,61227.44,180654.94,3010.92,2024-09-12,0
502,David Garcia,35,65595.88,262447.34,4374.12,2024-06-26,0
503,Ashlee Townsend,35,68526.62,226123.94,3768.73,2024-02-21,0
504,Vanessa Moore,23,57375.6,150446.13,2507.44,2024-10-29,0
505,Sherry Woods,35,53488.35,145922.12,2432.04,2024-05-06,0
506,Donna Mitchell,46,60758.04,187453.66,3124.23,2024-03-12,0
507,Ann Andrews,54,49167.28,212137.46,3535.62,2024-09-13,0
508,Sarah Johnson,37,59624.6,203253.29,3387.55,2025-02-10,0
509,Stephen Thompson,24,50243.8,164038.3,2733.97,2025-02-10,0
510,Russell French,42,48006.92,152459.13,2540.99,2024-05-01,0
511,Tonya Howe,53,60849.75,198665.09,3311.08,2025-01-24,0
512,Edwin Morrison,52,63628.0,160039.57,2667.33,2025-02-13,0
513,Mrs. Virginia Daniels,27,20000.0,62932.69,1048.88,2024-08-28,0
514,Brandi Gordon,52,35153.51,127544.6,2125.74,2024-06-03,0
515,Brian Martin,32,49670.0,147453.91,2457.57,2024-08-15,0
516,Michelle Smith,36,69688.77,256953.28,4282.55,2024-06-28,0
517,Laura Todd,37,50798.96,144714.31,2411.91,2024-04-27,0
518,Margaret Sullivan,25,74058.87,278510.61,4641.84,2024-08-03,0
519,Angie Caldwell,57,36985.52,127830.01,2130.5,2024-04-30,0
520,Mrs. Taylor Smith,58,21691.18,75206.79,1253.45,2024-07-16,0
521,Paul Finley,56,58072.39,202944.69,3382.41,2024-06-15,0
522,Laura Green,35,42448.3,89099.4,1484.99,2024-07-07,0
523,Amy Wilson,26,53906.97,130392.68,2173.21,2024-06-17,0
524,Michael Leblanc,48,59551.64,173464.59,2891.08,2025-01-28,0
525,Emily Wilson,42,80541.61,226159.55,3769.33,2025-02-08,0
526,Holly Walker,26,51806.33,165567.95,2759.47,2024-04-10,0
527,Jesse Zhang,32,45088.41,134567.73,2242.8,2024-07-13,0
528,Joshua Ruiz,47,77948.57,227667.13,3794.45,2024-09-14,0
529,Samantha Gill,56,70985.18,169005.22,2816.75,2024-11-09,0
530,Shelley Miller,59,39421.48,86459.95,1441.0,2024-08-10,0
531,Heidi Stark,38,67418.94,198324.37,3305.41,2024-04-02,0
532,Joshua Wagner,23,66975.68,206507.88,3441.8,2024-09-28,0
533,Carmen Bond,31,36012.95,100715.2,1678.59,2024-08-08,0
534,Daniel Aguilar,42,58685.43,180537.45,3008.96,2024-03-25,0
535,Jill Brown,29,59724.76,218347.27,3639.12,2024-04-10,0
536,Joyce Brown,36,64148.16,218087.68,3634.79,2024-08-16,0
537,Elizabeth Johnson,40,58143.16,202807.66,3380.13,2024-05-27,0
538,Nichole Lane,29,50934.91,150873.85,2514.56,2024-03-07,0
539,Michael Weaver,45,63554.42,176210.34,2936.84,2024-03-13,0
540,Andrea Peck,52,23491.47,72656.39,1210.94,2024-03-02,0
541,Christopher Taylor,36,45286.24,105790.51,1763.18,2024-10-25,0
542,Maria Fisher,26,43850.09,92553.71,1542.56,2025-01-30,0
543,Sergio Knox,31,77785.56,261318.77,4355.31,2024-07-13,0
544,Victor Baxter,23,69106.97,252626.02,4210.43,2024-04-10,0
545,Hannah White,46,47079.24,120511.98,2008.53,2024-09-14,0
546,Cameron Irwin,31,51249.63,154737.8,2578.96,2025-01-08,0
547,Alexander Evans,23,50347.23,174398.78,2906.65,2024-11-06,0
548,Jessica Gray,52,81834.28,319123.89,5318.73,2024-05-18,0
549,Gregory Hill,55,95454.5,306473.83,5107.9,2025-02-17,0
550,Pamela Johnson,39,54525.71,140697.88,2344.96,2024-11-01,0
551,Ralph Stephenson,35,51078.36,120511.79,2008.53,2024-02-25,0
552,Austin Wheeler,43,90843.11,222419.89,3707.0,2024-08-10,0
553,Michele Williams,53,64725.61,188792.2,3146.54,2024-12-02,0
554,Jeffrey Fernandez,42,55188.38,165493.35,2758.22,2024-12-07,0
555,Amy Gordon,33,72907.1,197466.06,3291.1,2024-06-10,0
556,Thomas Johnston,34,57493.17,180602.72,3010.05,2024-09-30,0
557,Megan Flores,44,65587.44,249203.49,4153.39,2024-06-15,0
558,Victoria Boyd,43,44417.97,144422.82,2407.05,2024-07-28,0
559,Antonio Fry,49,47573.06,164349.22,2739.15,2025-01-25,0
560,Casey Shelton,48,65995.32,176492.71,2941.55,2024-09-21,0
561,William David DDS,44,59799.23,195436.34,3257.27,2024-12-20,0
562,Melissa Russell,58,67416.65,226641.75,3777.36,2024-06-14,0
563,Paul Wells,40,63611.3,273582.12,4559.7,2025-01-13,0
564,Scott Thomas,58,75029.28,232779.34,3879.66,2024-08-16,0
565,Kristina Faulkner,37,57923.16,138311.87,2305.2,2024-09-22,0
566,Jasmine Scott,24,68949.66,233378.45,3889.64,2024-06-26,0
567,Tammy Boone,46,79319.74,221190.55,3686.51,2024-03-25,0
568,Sandra Williams,48,85048.57,271928.83,4532.15,2024-07-14,0
569,Lindsey Russo,34,52280.38,127819.69,2130.33,2024-05-02,0
570,Laurie Powers,47,84584.11,364772.63,6079.54,2024-05-13,0
571,Sean Cook,35,64687.38,204390.55,3406.51,2025-02-06,0
572,Timothy Hayden,52,38252.15,93597.12,1559.95,2024-04-04,0
573,Nicole Rocha,58,70835.72,199302.21,3321.7,2024-11-15,0
574,Christine Herman,25,55686.13,140841.65,2347.36,2024-09-20,0
575,Douglas Owens,56,68835.85,218165.61,3636.09,2024-10-27,0
576,Dennis Hunt,42,65908.68,168890.16,2814.84,2024-08-30,0
577,Robert Bowen,38,53757.09,129533.57,2158.89,2024-12-10,0
578,Suzanne Wood,35,51722.13,221324.15,3688.74,2024-07-28,0
579,Sean Figueroa,25,51934.65,163683.6,2728.06,2024-02-25,0
580,Timothy Riley,51,59700.37,159205.35,2653.42,2024-07-30,0
581,Craig Hall,40,50628.16,172840.74,2880.68,2024-09-27,0
582,Kathryn Pena,43,47727.02,143100.53,2385.01,2024-11-10,0
583,Phillip Burns,59,76013.99,260284.43,4338.07,2024-11-26,0
584,Katherine Jackson,40,68299.09,188035.59,3133.93,2024-12-23,0
585,Charles Payne,54,42874.66,124472.44,2074.54,2024-04-30,0
586,Kimberly May,49,58759.79,172702.44,2878.37,2024-03-12,0
587,Sara Jones,38,62847.72,206667.12,3444.45,2025-01-01,0
588,Pamela Gutierrez,48,59050.66,244200.03,4070.0,2025-01-11,0
589,Andrea Hernandez,47,72751.41,250109.01,4168.48,2024-05-13,0
590,Jacqueline Williamson,31,41199.78,130781.38,2179.69,2024-11-03,0
591,Susan Hopkins,40,62113.29,131418.08,2190.3,2024-02-25,0
592,Juan Smith,26,53009.45,116761.18,1946.02,2024-09-11,0
593,Kimberly Mitchell,42,54467.55,174344.4,2905.74,2024-09-01,0
594,Megan Drake,27,42451.25,66388.19,1106.47,2025-02-06,0
595,Thomas Warren,56,52698.64,161833.18,2697.22,2024-05-22,0
596,Joseph Ochoa,27,84918.89,235348.62,3922.48,2024-06-01,0
597,Angela Chung,41,55886.57,139735.63,2328.93,2024-08-15,0
598,Wanda Perez,51,65302.24,199873.99,3331.23,2024-11-10,0
599,Angela Frey,31,73294.95,194500.55,3241.68,2024-10-28,0
600,Anna Gray,46,73703.77,191512.65,3191.88,2024-09-20,0
601,Mark Warner,41,52108.83,155961.22,2599.35,2024-03-22,0
602,Mr. Richard Knight PhD,42,75795.86,304445.64,5074.09,2024-03-27,0
603,Tamara Hall,28,23636.4,81357.03,1355.95,2025-02-03,0
604,Stacy Alvarez,53,57737.47,166370.54,2772.84,2024-03-08,0
605,Melinda Ramirez,36,63706.16,193900.24,3231.67,2024-09-16,0
606,Amanda Mcfarland,47,56123.99,194377.61,3239.63,2024-06-20,0
607,Daniel Thomas,58,36561.81,100013.87,1666.9,2025-01-02,0
608,Jennifer Jones,45,43344.01,142321.26,2372.02,2024-04-22,0
609,Lacey Atkinson,42,40954.65,100882.2,1681.37,2024-11-07,0
610,Evelyn Campos,54,35773.02,128152.18,2135.87,2024-04-13,0
611,Melissa Miller,28,53598.64,146275.11,2437.92,2024-12-04,0
612,Amy Kim,45,67049.97,265340.61,4422.34,2025-01-09,0
613,Larry Austin,43,55566.88,170932.49,2848.87,2024-10-07,0
614,Raymond Johnson,27,92606.08,321357.99,5355.97,2024-06-04,0
615,Joanne Perez,26,56450.37,201818.27,3363.64,2024-09-20,0
616,Jessica Frazier,43,53274.3,213363.82,3556.06,2024-11-01,0
617,Raymond Phillips,59,74167.36,196942.93,3282.38,2024-05-24,0
618,Angela Moore,53,57256.55,211129.99,3518.83,2024-11-21,0
619,Brittany Price,25,49364.49,135494.76,2258.25,2024-07-08,0
620,Aaron Parker,42,61840.05,235755.25,3929.25,2024-07-07,0
621,Ashley Miller,35,45389.46,146596.55,2443.28,2024-08-04,0
622,Justin Russell,49,55622.83,123393.94,2056.57,2024-02-29,0
623,Julian Carlson,29,59084.35,155514.19,2591.9,2024-12-19,0
624,James Carter,56,48578.07,108908.73,1815.15,2024-07-18,0
625,Misty Hansen,46,64481.29,169205.64,2820.09,2024-05-23,0
626,Carolyn James,26,47799.68,138492.87,2308.21,2024-04-12,0
627,Derrick Thomas,49,32538.47,100879.86,1681.33,2024-04-23,0
628,Jason Washington,29,47831.8,165840.26,2764.0,2024-03-19,0
629,Tony Le,39,53290.17,194003.3,3233.39,2024-08-29,0
630,Christina Rodriguez,33,67270.99,173345.34,2889.09,2024-06-16,0
631,James Skinner,24,65701.18,160356.23,2672.6,2024-07-15,0
632,Erin Cook,29,98155.02,303436.77,5057.28,2024-12-31,0
633,Marilyn Wheeler,58,64469.73,217936.85,3632.28,2024-06-14,0
634,Travis Harris,40,90937.87,224274.03,3737.9,2024-06-20,0
635,James Flores,37,62872.81,196202.09,3270.03,2024-11-30,0
636,Katherine Johnston,42,59863.7,188664.13,3144.4,2024-05-23,0
637,Douglas Hartman,49,46162.31,165577.9,2759.63,2024-07-09,0
638,Justin Vargas,48,57192.84,199766.87,3329.45,2024-09-17,0
639,Randall Johnson,25,50948.67,159904.0,2665.07,2024-11-27,0
640,Michael Gonzales,26,68694.5,217273.71,3621.23,2024-06-11,0
641,Andrea Abbott,27,67256.59,193853.14,3230.89,2024-12-23,0
642,Jonathan Schultz,32,44901.86,160296.91,2671.62,2024-05-22,0
643,Christian Henderson,30,64150.64,215935.56,3598.93,2024-07-14,0
644,William Mendoza,24,58632.46,110227.56,1837.13,2024-07-23,0
645,Tammy Kane,42,61046.69,214945.99,3582.43,2024-07-30,0
646,Rachel Ward,55,51024.48,194940.22,3249.0,2025-01-31,0
647,Linda Rocha,32,50059.29,99375.85,1656.26,2024-04-01,0
648,Mary Kelly,43,78257.38,294299.24,4904.99,2024-10-27,0
649,Kristine Newman,51,71935.55,238058.62,3967.64,2024-10-27,0
650,Paul Sheppard,41,60569.26,185812.7,3096.88,2024-08-04,0
651,Brett Walker,56,52663.58,165819.44,2763.66,2024-12-05,0
652,Lauren Johnston,27,53030.74,164426.04,2740.43,2024-08-10,0
653,Joel Frazier,29,53969.0,176054.02,2934.23,2024-11-13,0
654,Haley Johnson,59,73017.7,205249.61,3420.83,2024-03-30,0
655,Thomas Miller,35,51084.5,148341.11,2472.35,2025-01-06,0
656,Brenda Collins,30,57018.91,179614.0,2993.57,2024-08-13,0
657,Kelly Bailey,39,69520.82,247136.08,4118.93,2024-03-27,0
658,Michael Flores,48,72888.86,231282.83,3854.71,2024-06-14,0
659,Michael Johnson,59,45505.31,139931.93,2332.2,2024-07-01,0
660,Megan Martin,56,51415.54,120286.49,2004.77,2024-12-02,0
661,Christopher Moore,41,79613.68,223822.79,3730.38,2024-09-23,0
662,Joel Salinas,35,59259.35,168801.31,2813.36,2024-10-20,0
663,Martin Reynolds,40,56672.09,181965.14,3032.75,2024-03-01,0
664,Sonya Cole,28,72651.21,235942.54,3932.38,2024-08-03,0
665,Michael Harris,40,75048.2,302326.13,5038.77,2024-12-07,0
666,Rebecca Ray,38,65509.31,256737.0,4278.95,2024-12-25,0
667,Chelsea Nguyen,32,31722.0,90466.9,1507.78,2024-08-14,0
668,Michael Burns,25,69834.16,262846.13,4380.77,2024-10-24,0
669,James Long,37,42028.44,99330.86,1655.51,2024-04-03,0
670,Ryan Williamson,51,71014.57,189987.72,3166.46,2024-12-31,0
671,Rebecca Sellers,42,35609.83,98000.77,1633.35,2024-10-05,0
672,Cesar Wilson,41,48993.18,147862.97,2464.38,2024-06-16,0
673,James Thomas,30,59051.65,132230.59,2203.84,2024-07-18,0
674,Chad Reyes,38,63977.33,212466.49,3541.11,2024-05-01,0
675,Mr. Thomas Arias,40,43193.66,127206.67,2120.11,2024-04-26,0
676,Katherine Taylor,42,57938.27,201418.76,3356.98,2024-06-20,0
677,Lisa Glenn,50,78327.01,303500.77,5058.35,2024-02-22,0
678,Mr. James Hoffman,49,81023.49,288000.18,4800.0,2024-10-29,0
679,Michael Perry PhD,24,56309.06,145185.97,2419.77,2024-08-26,0
680,Keith Flynn,55,66363.51,203846.78,3397.45,2024-05-14,0
681,Donald Medina,29,65298.11,195248.36,3254.14,2024-04-24,0
682,Krystal Barton,46,50660.26,156910.21,2615.17,2024-08-29,0
683,Ashley Wilson,40,72098.46,223723.31,3728.72,2024-12-16,0
684,Wendy Weaver,35,56697.08,111470.58,1857.84,2024-12-08,0
685,Nathan Payne,34,37429.19,126511.71,2108.53,2024-08-02,0
686,Ronald Potter,29,77385.23,236842.06,3947.37,2024-06-13,0
687,Amanda Baker,30,76267.19,206778.27,3446.3,2025-01-18,0
688,Jessica Mcknight,38,51288.33,175757.75,2929.3,2024-12-16,0
689,Christine Rojas,34,55214.19,143666.61,2394.44,2024-11-12,0
690,Michael Chen,32,55596.92,169935.72,2832.26,2024-04-23,0
691,Rachel Li,22,54013.32,144407.4,2406.79,2024-12-27,0
692,Gregory Campbell,29,82208.52,217468.24,3624.47,2024-09-15,0
693,William Carter,33,64006.9,208301.66,3471.69,2024-09-28,0
694,Scott Duke,47,42027.24,147709.4,2461.82,2024-11-08,0
695,Brandy Brady,39,62173.01,167407.89,2790.13,2024-07-27,0
696,Wendy Camacho,54,72279.46,173289.88,2888.16,2024-04-08,0
697,Brandi Thomas,40,27722.77,73199.85,1220.0,2024-06-23,0
698,Pam Lowe,54,76980.52,315585.42,5259.76,2024-08-27,0
699,Mark Burton,23,34883.34,89018.98,1483.65,2024-07-13,0
700,Mark Beard,23,78396.08,280544.15,4675.74,2024-03-26,0
701,Paul Neal,35,63485.4,219456.17,3657.6,2025-01-24,0
702,Travis Murphy,49,70623.22,220104.9,3668.41,2024-02-19,0
703,Sarah Davis,23,66774.49,164435.55,2740.59,2024-08-15,0
704,Melissa Horn,51,79231.48,242324.31,4038.74,2024-12-24,0
705,Claudia Jordan,22,34543.54,92480.49,1541.34,2024-05-11,0
706,Frank Campbell MD,58,57208.16,149636.92,2493.95,2024-04-09,0
707,Karina Cooper,52,62397.85,155131.19,2585.52,2024-11-10,0
708,Amber Sims,59,80037.08,234475.25,3907.92,2025-01-08,0
709,Caleb Mathews,39,67064.68,229549.04,3825.82,2024-08-08,0
710,William Patterson,30,48920.54,142650.95,2377.52,2024-11-12,0
711,Sonia Turner,55,75008.73,199875.0,3331.25,2025-01-23,0
712,Denise Pena,36,46065.3,88535.18,1475.59,2024-05-26,0
713,Matthew Banks,32,54614.66,170182.79,2836.38,2024-03-10,0
714,Eric Lyons,57,32465.14,116407.75,1940.13,2024-05-19,0
715,Brandon Davis,55,68652.57,123858.79,2064.31,2024-05-11,0
716,Casey Perez,25,56201.18,134476.52,2241.28,2024-11-09,0
717,Adam Cooper,31,57683.02,185467.43,3091.12,2024-04-05,0
718,Jennifer Anderson MD,52,79654.63,294550.23,4909.17,2024-07-16,0
719,Robert Garcia,59,66546.38,243770.78,4062.85,2024-07-10,0
720,Breanna Ayala,33,61607.4,221684.7,3694.75,2024-12-07,0
721,Margaret Byrd,26,45927.34,141039.67,2350.66,2024-03-16,0
722,Alejandra Santos,47,43278.78,131949.99,2199.17,2024-08-07,0
723,Daniel Goodman,27,43527.82,122709.03,2045.15,2025-02-10,0
724,Michael Heath,51,56118.06,213210.67,3553.51,2024-03-23,0
725,Brenda Martinez,58,60691.71,180531.97,3008.87,2024-11-28,0
726,Victor Edwards,44,58598.49,182504.48,3041.74,2024-04-13,0
727,Matthew Wright,30,61886.27,185219.48,3086.99,2024-10-09,0
728,Lisa Maxwell,53,58390.47,188242.61,3137.38,2024-11-13,0
729,Ryan Liu,58,67934.37,134545.34,2242.42,2024-05-08,0
730,Katrina Adkins,43,99493.87,208658.27,3477.64,2024-06-12,0
731,Rachel Leon,24,69847.22,192402.13,3206.7,2024-05-21,0
732,Brian Porter MD,42,44048.97,112910.51,1881.84,2024-09-11,0
733,Alexandria Ward,32,41078.18,105467.42,1757.79,2024-06-20,0
734,Scott Carroll,49,30310.5,102266.27,1704.44,2024-07-09,0
735,Carrie Ruiz,57,64866.0,182989.87,3049.83,2024-12-14,0
736,Kevin Smith,45,64377.93,222086.64,3701.44,2024-05-12,0
737,Antonio Mccormick,42,41556.76,134990.89,2249.85,2024-09-02,0
738,Micheal Wang,58,61271.74,181221.82,3020.36,2024-08-01,0
739,Angela Herrera,48,37132.18,115869.58,1931.16,2024-10-15,0
